2014-03-02T00:00:00Z,3708.86,628
2014-04-02T00:00:00Z,3896.8,609
2014-05-02T00:00:00Z,2597.87,402
2014-06-02T00:00:00Z,3926.06,626
2014-07-02T00:00:00Z,4462.21,705
2014-08-02T00:00:00Z,2732.34,400
2014-09-02T00:00:00Z,2346.33,308
2014-10-02T00:00:00Z,4145.28,687
2014-11-02T00:00:00Z,4106.45,662
2014-12-02T00:00:00Z,4583.77,718
2014-02-13T00:00:00Z,4548.17,723
2014-02-14T00:00:00Z,4527.18,646
2014-02-15T00:00:00Z,3052.83,395
2014-02-16T00:00:00Z,2154.65,272
2014-02-17T00:00:00Z,3802.99,593
2014-02-18T00:00:00Z,4788.0,702
2014-02-19T00:00:00Z,4571.02,733
2014-02-20T00:00:00Z,4241.79,690
2014-02-21T00:00:00Z,4972.98,808
2014-02-22T00:00:00Z,2694.7,409
2014-02-23T00:00:00Z,1969.88,272
2014-02-24T00:00:00Z,4178.81,697
2014-02-25T00:00:00Z,4403.49,729
2014-02-26T00:00:00Z,4474.09,694
2014-02-27T00:00:00Z,4689.97,730
2014-02-28T00:00:00Z,5583.14,825
2014-01-03T00:00:00Z,3103.22,413
2014-02-03T00:00:00Z,1194.14,165
2014-03-03T00:00:00Z,3813.82,622
2014-04-03T00:00:00Z,4116.8,676
2014-05-03T00:00:00Z,4475.67,738
2014-06-03T00:00:00Z,4559.62,737
2014-07-03T00:00:00Z,4689.57,739
2014-08-03T00:00:00Z,3101.47,410
2014-09-03T00:00:00Z,2118.0,285
2014-10-03T00:00:00Z,4372.07,735
2014-11-03T00:00:00Z,4674.2,745
2014-12-03T00:00:00Z,4033.31,642
2014-03-13T00:00:00Z,3819.51,606
2014-03-14T00:00:00Z,5259.36,824
2014-03-15T00:00:00Z,2974.37,440
2014-03-16T00:00:00Z,2120.81,290
2014-03-17T00:00:00Z,4228.83,706
2014-03-18T00:00:00Z,4443.47,800
2014-03-19T00:00:00Z,4260.38,712
2014-03-20T00:00:00Z,4785.53,764
2014-03-21T00:00:00Z,5179.24,826
2014-03-22T00:00:00Z,3282.83,449
2014-03-23T00:00:00Z,2113.53,280
2014-03-24T00:00:00Z,3943.1,672
2014-03-25T00:00:00Z,4004.51,682
2014-03-26T00:00:00Z,4823.79,789
2014-03-27T00:00:00Z,4420.37,715
2014-03-28T00:00:00Z,5070.39,797
2014-03-29T00:00:00Z,2789.38,421
2014-03-30T00:00:00Z,2274.27,297
2014-03-31T00:00:00Z,4413.61,714
2014-01-04T00:00:00Z,4412.14,736
2014-02-04T00:00:00Z,4340.61,700
2014-03-04T00:00:00Z,4387.99,695
2014-04-04T00:00:00Z,4557.21,729
2014-05-04T00:00:00Z,2961.9,418
2014-06-04T00:00:00Z,2066.98,298
2014-07-04T00:00:00Z,4282.66,721
2014-08-04T00:00:00Z,4395.95,721
2014-09-04T00:00:00Z,4586.85,732
2014-10-04T00:00:00Z,4894.83,809
2014-11-04T00:00:00Z,5593.47,864
2014-12-04T00:00:00Z,3625.75,518
2014-04-13T00:00:00Z,2355.74,307
2014-04-14T00:00:00Z,4386.77,732
2014-04-15T00:00:00Z,4585.12,774
2014-04-16T00:00:00Z,4689.24,775
2014-04-17T00:00:00Z,4777.92,764
2014-04-18T00:00:00Z,4900.83,765
2014-04-19T00:00:00Z,3090.99,462
2014-04-20T00:00:00Z,1076.82,165
2014-04-21T00:00:00Z,4275.98,710
2014-04-22T00:00:00Z,4528.02,743
2014-04-23T00:00:00Z,4734.74,771
2014-04-24T00:00:00Z,4913.99,806
2014-04-25T00:00:00Z,5158.76,794
2014-04-26T00:00:00Z,3467.67,494
2014-04-27T00:00:00Z,2295.75,307
2014-04-28T00:00:00Z,4463.42,724
2014-04-29T00:00:00Z,4730.23,783
2014-04-30T00:00:00Z,4843.4,778
2014-01-05T00:00:00Z,4938.0,796
2014-02-05T00:00:00Z,5588.29,856
2014-03-05T00:00:00Z,3533.9,492
2014-04-05T00:00:00Z,2650.61,345
2014-05-05T00:00:00Z,4519.37,766
2014-06-05T00:00:00Z,4802.38,763
2014-07-05T00:00:00Z,5322.83,823
2014-08-05T00:00:00Z,5350.87,841
2014-09-05T00:00:00Z,5270.45,846
2014-10-05T00:00:00Z,3430.81,454
2014-11-05T00:00:00Z,2026.61,285
2014-12-05T00:00:00Z,4984.97,808
2014-05-13T00:00:00Z,4835.54,770
2014-05-14T00:00:00Z,4619.08,760
2014-05-15T00:00:00Z,4637.6,764
2014-05-16T00:00:00Z,5261.16,799
2014-05-17T00:00:00Z,3456.39,480
2014-05-18T00:00:00Z,2183.47,318
2014-05-19T00:00:00Z,4860.45,783
2014-05-20T00:00:00Z,4559.78,752
2014-05-21T00:00:00Z,5251.62,810
2014-05-22T00:00:00Z,5049.71,803
2014-05-23T00:00:00Z,5288.77,821
2014-05-24T00:00:00Z,3062.47,423
2014-05-25T00:00:00Z,2199.49,301
2014-05-26T00:00:00Z,1751.29,261
2014-05-27T00:00:00Z,4639.04,776
2014-05-28T00:00:00Z,4773.42,782
2014-05-29T00:00:00Z,5067.36,796
2014-05-30T00:00:00Z,5511.61,862
2014-05-31T00:00:00Z,3117.73,447
2014-01-06T00:00:00Z,2389.56,342
2014-02-06T00:00:00Z,4507.04,745
2014-03-06T00:00:00Z,4855.55,806
2014-04-06T00:00:00Z,4861.07,798
2014-05-06T00:00:00Z,5214.57,838
2014-06-06T00:00:00Z,5481.98,832
2014-07-06T00:00:00Z,3040.34,445
2014-08-06T00:00:00Z,2186.25,291
2014-09-06T00:00:00Z,4824.3,798
2014-10-06T00:00:00Z,4722.16,774
2014-11-06T00:00:00Z,5062.64,831
2014-12-06T00:00:00Z,5130.97,798
2014-06-13T00:00:00Z,5817.02,832
2014-06-14T00:00:00Z,2975.81,436
2014-06-15T00:00:00Z,1967.39,265
2014-06-16T00:00:00Z,4549.82,754
2014-06-17T00:00:00Z,4875.35,778
2014-06-18T00:00:00Z,4776.13,766
2014-06-19T00:00:00Z,5047.96,788
2014-06-20T00:00:00Z,5693.83,853
2014-06-21T00:00:00Z,3055.76,451
2014-06-22T00:00:00Z,2415.3,339
2014-06-23T00:00:00Z,4574.66,759
2014-06-24T00:00:00Z,4609.57,746
2014-06-25T00:00:00Z,5081.03,824
2014-06-26T00:00:00Z,4895.98,796
2014-06-27T00:00:00Z,5591.09,884
2014-06-28T00:00:00Z,3005.28,425
2014-06-29T00:00:00Z,2335.29,318
2014-06-30T00:00:00Z,4602.91,753
2014-01-07T00:00:00Z,4864.15,795
2014-02-07T00:00:00Z,4762.34,764
2014-03-07T00:00:00Z,5431.86,810
2014-04-07T00:00:00Z,1884.29,270
2014-05-07T00:00:00Z,2353.96,336
2014-06-07T00:00:00Z,1817.2,257
2014-07-07T00:00:00Z,4422.43,698
2014-08-07T00:00:00Z,4623.59,764
2014-09-07T00:00:00Z,4970.94,802
2014-10-07T00:00:00Z,5016.38,769
2014-11-07T00:00:00Z,5610.13,824
2014-12-07T00:00:00Z,3014.82,419
2014-07-13T00:00:00Z,2125.0,292
2014-07-14T00:00:00Z,4617.82,745
2014-07-15T00:00:00Z,4892.99,789
2014-07-16T00:00:00Z,5020.99,761
2014-07-17T00:00:00Z,5155.25,802
2014-07-18T00:00:00Z,5461.33,797
2014-07-19T00:00:00Z,2743.31,387
2014-07-20T00:00:00Z,2128.82,310
2014-07-21T00:00:00Z,4461.33,722
2014-07-22T00:00:00Z,4750.24,738
2014-07-23T00:00:00Z,4536.11,717
2014-07-24T00:00:00Z,4854.41,759
2014-07-25T00:00:00Z,5162.22,754
2014-07-26T00:00:00Z,2569.73,354
2014-07-27T00:00:00Z,2033.76,274
2014-07-28T00:00:00Z,4455.77,715
2014-07-29T00:00:00Z,4455.95,729
2014-07-30T00:00:00Z,4640.24,767
2014-07-31T00:00:00Z,5571.13,865
2014-01-08T00:00:00Z,5985.87,879
2014-02-08T00:00:00Z,3045.9,396
2014-03-08T00:00:00Z,2242.8,330
2014-04-08T00:00:00Z,5080.42,799
2014-05-08T00:00:00Z,4873.02,808
2014-06-08T00:00:00Z,4800.4,814
2014-07-08T00:00:00Z,4948.88,788
2014-08-08T00:00:00Z,5058.63,763
2014-09-08T00:00:00Z,2800.17,415
2014-10-08T00:00:00Z,2110.31,315
2014-11-08T00:00:00Z,4232.22,709
2014-12-08T00:00:00Z,4454.14,717
2014-08-13T00:00:00Z,4370.57,735
2014-08-14T00:00:00Z,4629.9,736
2014-08-15T00:00:00Z,5062.68,787
2014-08-16T00:00:00Z,3005.15,417
2014-08-17T00:00:00Z,2190.62,292
2014-08-18T00:00:00Z,3984.06,698
2014-08-19T00:00:00Z,4187.14,719
2014-08-20T00:00:00Z,4649.92,750
2014-08-21T00:00:00Z,4638.82,736
2014-08-22T00:00:00Z,5102.59,814
2014-08-23T00:00:00Z,2834.16,389
2014-08-24T00:00:00Z,1864.77,283
2014-08-25T00:00:00Z,4175.77,707
2014-08-26T00:00:00Z,4115.63,684
2014-08-27T00:00:00Z,4249.09,721
2014-08-28T00:00:00Z,4717.88,742
2014-08-29T00:00:00Z,4821.82,768
2014-08-30T00:00:00Z,2734.2,381
2014-08-31T00:00:00Z,1692.02,239
2014-01-09T00:00:00Z,2038.91,271
2014-02-09T00:00:00Z,4068.91,654
2014-03-09T00:00:00Z,4841.74,776
2014-04-09T00:00:00Z,4629.57,744
2014-05-09T00:00:00Z,5176.9,802
2014-06-09T00:00:00Z,3082.81,382
2014-07-09T00:00:00Z,1840.5,249
2014-08-09T00:00:00Z,4160.22,689
2014-09-09T00:00:00Z,4565.09,719
2014-10-09T00:00:00Z,4491.7,685
2014-11-09T00:00:00Z,4961.47,785
2014-12-09T00:00:00Z,5471.01,819
2014-09-13T00:00:00Z,3059.93,432
2014-09-14T00:00:00Z,1751.95,242
2014-09-15T00:00:00Z,4578.47,724
2014-09-16T00:00:00Z,4540.23,732
2014-09-17T00:00:00Z,4766.58,773
2014-09-18T00:00:00Z,4856.58,790
2014-09-19T00:00:00Z,5116.84,796
2014-09-20T00:00:00Z,2993.45,420
2014-09-21T00:00:00Z,1953.23,279
2014-09-22T00:00:00Z,4084.55,684
2014-09-23T00:00:00Z,4279.08,661
2014-09-24T00:00:00Z,4661.98,753
2014-09-25T00:00:00Z,4699.83,756
2014-09-26T00:00:00Z,4883.13,760
2014-09-27T00:00:00Z,3000.7,420
2014-09-28T00:00:00Z,2243.78,287
2014-09-29T00:00:00Z,4333.32,730
